"","Builder","Pair","Model","Rater","RaterAge","RaterGender","RaterEduYears","RaterEduArea","RaterEnglishSkills","ConceptAttributed","Clarity","Originality","Condition","Order","Concept","Accuracy","BuilderAgeYears","BuilderEduArea","BuilderEduYears","BuilderBaseRapport","BuilderEQ","BuilderSQ","BuilderIndividualEnjoyment","BuilderCollectiveEnjoyment","BuilderIndividualClarity","BuilderCollectiveClarity","BuilderIndividualCreativity","BuilderCollectiveCreativity","CoBuilderEQ","CoBuilderSQ","BuilderCollectiveEQ","BuilderCollectiveSQ","BuilderGender"
"137",2,14,"57",31,23,"Male",15,"Social Sciences",5,"Knowledge",1,4,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2,14,"57",58,21,"Female",15,"Humanities",5,"Trust",6,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2,14,"57",45,32,"Male",22,"Technology",5,"Trust",4,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2,14,"57",20,24,"Male",17,"Technology",5,"Trust",6,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2,14,"57",9,28,"Male",NA,"Humanities",4,"Trust",2,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2,14,"57",23,25,"Female",17,"Humanities",6,"Trust",6,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2,14,"57",90,24,"Male",17,"Humanities",5,"Responsibility",4,3,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2,14,"57",51,21,"Female",14,"Humanities",4,"Trust",4,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2,14,"57",12,25,"Female",18,"Humanities",6,"Trust",4,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2,14,"57",26,22,"Male",16,"Humanities",5,"Trust",5,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2,14,"57",40,29,"Male",17,"Technology",5,"Trust",5,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2,14,"57",29,25,"Male",12,"Technology",3,"Knowledge",4,4,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2,14,"57",68,38,"Male",21,"Humanities",6,"Responsibility",5,4,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2,14,"57",15,23,"Female",17,"Social Sciences",5,"Trust",5,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2,14,"57",14,23,"Male",16,"Humanities",5,"Knowledge",1,2,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2,14,"57",32,22,"Male",NA,"Technology",5,"Responsibility",4,3,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2,14,"57",74,29,"Male",18,"Natural Sciences",4,"",NA,NA,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2,14,"57",7,57,"Female",14,"Social Sciences",3,"Responsibility",5,3,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2,14,"57",49,21,"Female",14,"Humanities",5,"Responsibility",3,4,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2,14,"57",10,23,"Male",16,"Humanities",5,"Trust",5,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2,14,"57",91,29,"Male",14,"Humanities",6,"Trust",3,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2,14,"57",48,25,"Female",20,"Natural Sciences",5,"Trust",5,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2,14,"57",52,28,"Male",21,"Technology",5,"Trust",6,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2,14,"57",69,25,"Male",13,"Humanities",3,"Responsibility",5,3,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2,14,"57",87,22,"Male",13,"Health",6,"Trust",5,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2,14,"57",67,41,"Female",41,"Natural Sciences",6,"Trust",6,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",2,14,"57",42,30,"Female",25,"Social Sciences",6,"Trust",5,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2,14,"57",99,26,"Female",20,"Humanities",6,"Trust",5,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2,14,"57",94,28,"Female",18,"Social Sciences",5,"Trust",4,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",2,14,"57",76,45,"Female",12,"Technology",4,"Knowledge",5,3,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",2,14,"57",101,39,"Female",20,"Natural Sciences",5,"",NA,NA,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",2,14,"57",27,28,"Male",20,"Law",5,"Trust",6,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2,14,"57",53,26,"Female",21,"Humanities",5,"Trust",2,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2,14,"57",46,20,"agender",16,"Humanities",6,"Trust",6,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2,14,"57",93,26,"Female",17,"Health",4,"Trust",4,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2,14,"57",88,58,"Male",23,"Health",4,"Trust",6,1,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2,14,"57",61,28,"Male",19,"Humanities",5,"Trust",6,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2,14,"57",56,57,"Male",16,"Humanities",4,"Trust",4,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",2,14,"57",21,24,"Female",15,"Technology",4,"Trust",6,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2,14,"57",13,27,"Female",19,"Journalism",6,"",NA,NA,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2,14,"57",60,30,"Male",22,"Technology",6,"Trust",3,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2,14,"57",34,29,"Male",18,"Social Sciences",6,"Trust",6,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2,14,"57",33,28,"Male",14,"Technology",6,"Trust",6,6,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2,14,"57",100,19,"Male",13,"Technology",6,"Trust",6,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2,14,"57",80,27,"Female",16,"Humanities",6,"Trust",4,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2,14,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Individual",2,"Trust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2,14,"57",71,25,"Male",16,"Social Sciences",6,"Trust",4,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2,14,"57",19,24,"Female",16,"Humanities",5,"Trust",6,6,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2,14,"57",18,28,"Female",20,"Social Sciences",4,"Trust",3,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2,14,"57",104,21,"Male",17,"Technology",6,"Trust",1,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2,14,"57",5,38,"Female",21,"Natural Sciences",6,"Responsibility",4,4,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2,14,"57",4,NA,"Male",15,"Social Sciences",5,"Trust",5,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2,14,"57",84,24,"Male",18,"Humanities",6,"Trust",6,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2,14,"57",57,32,"Female",19,"Humanities",4,"Trust",4,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2,14,"57",85,27,"Male",20,"Natural Sciences",5,"Trust",4,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2,14,"57",6,24,"Female",16,"Natural Sciences",5,"Trust",6,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2,14,"57",62,25,"Male",19,"Technology",4,"Trust",6,1,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2,14,"57",102,36,"Female",13,"Advertisment",2,"Trust",5,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2,14,"57",63,27,"Female",20,"Humanities",4,"Trust",5,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2,14,"57",37,26,"Other",22,"Social Sciences",6,"Trust",4,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2,14,"57",24,32,"Female",12,"High School",6,"Trust",6,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2,14,"57",105,29,"Male",20,"Humanities",5,"Trust",6,1,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2,14,"57",66,25,"Female",17,"Health",5,"Trust",3,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2,14,"57",108,24,"Male",17,"Technology",5,"Responsibility",4,4,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2,14,"57",16,29,"Female",22,"Health, Humanities and Social Sciences",6,"Trust",3,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2,14,"57",82,23,"Female",15,"Technology",5,"Trust",6,1,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2,14,"57",83,22,"Male",14.5,"Humanities",6,"Knowledge",5,5,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2,14,"57",25,22,"Male",18,"Health",5,"Trust",5,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2,14,"57",39,25,"Female",18,"Humanities",5,"Trust",4,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2,14,"57",72,35,"Male",16,"Social Sciences",5,"",NA,NA,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2,14,"57",73,27,"Male",21,"Natural Sciences",6,"Trust",5,6,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2,14,"57",3,27,"Female",19,"Humanities",4,"Trust",4,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2,14,"57",17,24,"Female",16.5,"Social Sciences",4,"Trust",5,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2,14,"57",64,33,"Female",16,"Health",6,"Responsibility",5,5,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2,14,"57",103,37,"Male",17,"Natural Sciences",6,"Trust",4,4,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2,14,"57",38,24,"Female",18,"Humanities",5,"Trust",5,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2,14,"57",65,22,"Female",16,"Humanities",6,"Trust",5,6,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2,14,"57",107,22,"Female",16,"Natural Sciences",5,"Responsibility",3,5,"Individual",2,"Trust",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2,14,"57",54,21,"Male",13,"Humanities",5,"Trust",5,5,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2,14,"57",1,52,"Male",45,"Technology",6,"Trust",6,3,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2,14,"57",96,32,"Female",19,"Humanities",4,"Trust",5,2,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2,14,"57",43,28,"Male",14,"Health",6,"Trust",6,6,"Individual",2,"Trust",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",3,45,"49",31,23,"Male",15,"Social Sciences",5,"Responsibility",2,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"220",3,45,"49",70,27,"Male",20,"Technology",5,"Fairness",1,6,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"221",3,45,"49",20,24,"Male",17,"Technology",5,"Knowledge",1,5,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"222",3,45,"49",62,25,"Male",19,"Technology",4,"Trust",2,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"223",3,45,"49",9,28,"Male",NA,"Humanities",4,"Knowledge",1,1,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"224",3,45,"49",87,22,"Male",13,"Health",6,"Knowledge",4,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"225",3,45,"49",104,21,"Male",17,"Technology",6,"Knowledge",1,5,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"226",3,45,"49",65,22,"Female",16,"Humanities",6,"Trust",3,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"227",3,45,"49",12,25,"Female",18,"Humanities",6,"Responsibility",3,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"228",3,45,"49",51,21,"Female",14,"Humanities",4,"Trust",2,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"229",3,45,"49",69,25,"Male",13,"Humanities",3,"Responsibility",2,1,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"230",3,45,"49",68,38,"Male",21,"Humanities",6,"Responsibility",1,1,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"231",3,45,"49",85,27,"Male",20,"Natural Sciences",5,"Knowledge",3,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"232",3,45,"49",54,21,"Male",13,"Humanities",5,"Knowledge",4,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"233",3,45,"49",57,32,"Female",19,"Humanities",4,"Trust",3,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"234",3,45,"49",99,26,"Female",20,"Humanities",6,"Knowledge",6,2,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"235",3,45,"49",46,20,"agender",16,"Humanities",6,"Knowledge",4,5,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"236",3,45,"49",102,36,"Female",13,"Advertisment",2,"Knowledge",5,5,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"237",3,45,"49",60,30,"Male",22,"Technology",6,"Trust",3,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"238",3,45,"49",24,32,"Female",12,"High School",6,"Knowledge",3,6,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"239",3,45,"49",25,22,"Male",18,"Health",5,"Responsibility",3,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"240",3,45,"49",61,28,"Male",19,"Humanities",5,"Trust",2,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"241",3,45,"49",27,28,"Male",20,"Law",5,"Responsibility",3,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"242",3,45,"49",67,41,"Female",41,"Natural Sciences",6,"Responsibility",4,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"243",3,45,"49",16,29,"Female",22,"Health, Humanities and Social Sciences",6,"Fairness",2,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"244",3,45,"49",108,24,"Male",17,"Technology",5,"Knowledge",2,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"245",3,45,"49",4,NA,"Male",15,"Social Sciences",5,"Trust",4,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"246",3,45,"49",82,23,"Female",15,"Technology",5,"Knowledge",5,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"247",3,45,"49",29,25,"Male",12,"Technology",3,"Knowledge",4,5,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"248",3,45,"49",83,22,"Male",14.5,"Humanities",6,"Knowledge",5,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"249",3,45,"49",80,27,"Female",16,"Humanities",6,"Trust",4,5,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"250",3,45,"49",36,25,"Other",16,"Humanities",5,"Knowledge",3,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"251",3,45,"49",63,27,"Female",20,"Humanities",4,"Trust",3,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"252",3,45,"49",75,28,"Male",25,"Humanities",5,"Knowledge",5,2,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"253",3,45,"49",93,26,"Female",17,"Health",4,"Knowledge",4,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"254",3,45,"49",39,25,"Female",18,"Humanities",5,"Knowledge",2,2,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"255",3,45,"49",30,28,"Female",22,"Humanities",5,"Knowledge",3,3,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"256",3,45,"49",38,24,"Female",18,"Humanities",5,"Knowledge",4,3,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"257",3,45,"49",95,25,"Female",19,"Humanities",5,"Responsibility",4,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"258",3,45,"49",84,24,"Male",18,"Humanities",6,"Knowledge",5,3,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"259",3,45,"49",33,28,"Male",14,"Technology",6,"Trust",3,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"260",3,45,"49",81,15,"Male",11,"Technology",6,"Responsibility",2,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"261",3,45,"49",34,29,"Male",18,"Social Sciences",6,"Knowledge",4,3,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"262",3,45,"49",89,24,"Female",17,"Humanities",6,"Responsibility",2,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"263",3,45,"49",76,45,"Female",12,"Technology",4,"Responsibility",5,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"264",3,45,"49",90,24,"Male",17,"Humanities",5,"Trust",1,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"265",3,45,"49",78,54,"Female",21,"Humanities",5,"Knowledge",2,2,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"266",3,45,"49",92,18,"Male",15,"IT",3,"Knowledge",3,3,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"267",3,45,"49",79,24,"Female",17,"Social Sciences",4,"",NA,NA,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"268",3,45,"49",40,29,"Male",17,"Technology",5,"Responsibility",3,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"269",3,45,"49",107,22,"Female",16,"Natural Sciences",5,"Responsibility",2,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"270",3,45,"49",1,52,"Male",45,"Technology",6,"Responsibility",4,3,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"271",3,45,"49",71,25,"Male",16,"Social Sciences",6,"Knowledge",5,4,"Individual",2,"Knowledge",1,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"272",3,45,"49",43,28,"Male",14,"Health",6,"Trust",5,4,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
"273",3,45,"49",74,29,"Male",18,"Natural Sciences",4,"Responsibility",3,2,"Individual",2,"Knowledge",0,26,"Humanities",20,5,54,35,4,6,3,6,4,2,72,35,63,35,"Female"
